ApiName,Appid,BackendId,BusinessUnitClaim,CachedPromptTokens,ClientId,CompletionTokens,CostCenterClaim,DeploymentRegion,IsError,IsStreaming,ModelName,ModelVersion,Oid,OperationName,PromptTokens,RequestId,StatusCode,TableName,TimeGenerated,TotalLatencyMs,TotalTokens,UpnOrAppName,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,604,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,967,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,6960,ade03e6c-2bb4-a408-13b4-c4f6e19a17f6,200,PrimaryResult,2026-07-09T13:21:01.3978208Z,4984.848,8531,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,0,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,1642,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,20964,3a710f9e-d5da-16fd-4a68-998ffd8bb697,200,PrimaryResult,2026-07-09T15:07:02.1291769Z,3499.7012,22606,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,3249,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,800,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,26239,0378bcb7-7570-b0ac-5d42-10d540e7ca76,200,PrimaryResult,2026-07-09T15:47:22.5317440Z,5411.3767,30288,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,5380,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,1566,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,24770,690aa98b-fa87-fba5-25dc-cca2054e6210,200,PrimaryResult,2026-07-09T03:17:43.9712557Z,5591.5981,31716,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,0,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2239,CC-2000,eastus2,True,False,gpt-4.1-mini,2025-04-14,,Chat Completions,13204,f727ee90-1ba1-68b8-a384-0e2b60b61367,500,PrimaryResult,2026-07-09T06:47:05.4252130Z,1911.199,15443,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,3213,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,916,CC-2000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,18765,57e0d57b-b3ab-800b-8523-d070945b3711,200,PrimaryResult,2026-07-09T18:26:17.6189583Z,5451.9643,22894,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,0,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,3457,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,15703,4a2f2373-f777-c816-85ef-875e26755363,200,PrimaryResult,2026-07-09T03:00:31.3468450Z,4122.3852,19160,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,627,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2194,CC-2000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,11449,5a2d6aee-6e29-a319-014d-98294e4a516f,200,PrimaryResult,2026-07-09T01:13:18.3070908Z,4352.801,14270,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,0,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,1229,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,3135,eb1313b7-95d1-4b6d-6e9a-e156325cba4e,200,PrimaryResult,2026-07-09T02:45:17.3393173Z,690.1374,4364,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,aoai-search-prod.openai.azure.com,Discovery,5718,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2138,CC-2000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,2553,4f8c61b9-98d7-88d9-4d51-5b58eb91d7bc,200,PrimaryResult,2026-07-09T13:25:57.2646494Z,1275.2684,10409,dd6d3503-88f1-4fc9-a4d0-1a79c3aaf364,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,jenny.oyelaran,aoai-datascience-dev.openai.azure.com,Platform,0,jenny.oyelaran,2568,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,jenny.oyelaran,Chat Completions,27857,2ef17a90-8bbb-8f3f-760e-36aaa0d980ba,200,PrimaryResult,2026-07-09T09:19:05.5988439Z,2556.1048,30425,jenny.oyelaran@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,767,CC-3000,eastus2,False,True,gpt-4.1-mini,2025-04-14,dev.patel,Chat Completions,4647,c44b04e8-f51e-2df3-06c3-998e8f14aac7,200,PrimaryResult,2026-07-09T14:26:26.8739061Z,2840.2057,5414,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,1438,CC-3000,eastus2,False,True,gpt-4.1,2025-04-14,lee.novak,Chat Completions,21659,ceb7138a-767a-92b7-0186-2029ab8a5015,200,PrimaryResult,2026-07-09T09:03:48.7587730Z,5002.1317,23097,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,jenny.oyelaran,aoai-datascience-dev.openai.azure.com,Platform,0,jenny.oyelaran,546,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,jenny.oyelaran,Chat Completions,3280,aca65492-95a9-7dd7-bd8f-a26f1f16de17,200,PrimaryResult,2026-07-09T09:36:30.6558419Z,3408.3879,3826,jenny.oyelaran@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,1039,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,lee.novak,Chat Completions,24489,01a6c260-efc0-8273-fd39-7fe7b819b15d,200,PrimaryResult,2026-07-09T20:54:09.6048133Z,5271.4985,25528,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,475,CC-3000,eastus2,True,False,gpt-4.1,2025-04-14,dev.patel,Chat Completions,5258,679111dd-4cc7-cda2-1f2f-087ded113faf,500,PrimaryResult,2026-07-09T00:53:32.8445994Z,3237.1074,5733,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,2439,CC-3000,eastus2,False,True,gpt-4.1,2025-04-14,lee.novak,Chat Completions,9198,334a34a8-8bf3-49a3-b31a-dd22bdddbd36,200,PrimaryResult,2026-07-09T00:11:09.5037972Z,3189.3211,11637,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,2934,CC-3000,eastus2,False,True,gpt-4.1-mini,2025-04-14,lee.novak,Chat Completions,10984,907001b6-1ec0-9c35-7503-5829488e5bd8,200,PrimaryResult,2026-07-09T03:29:26.8127514Z,2641.1938,13918,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,0,62a2cc36-edb8-4520-b7fe-05433a160c32,2842,CC-3000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,2616,8029d633-5b95-59d0-2887-4d02fb5435ba,200,PrimaryResult,2026-07-09T11:08:29.8689839Z,5588.9061,5458,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,3092,CC-3000,eastus2,False,True,gpt-4.1,2025-04-14,lee.novak,Chat Completions,12930,ec68fc07-4d8c-d019-a88f-c85ac33a402e,200,PrimaryResult,2026-07-09T18:21:29.3349469Z,2669.6296,16022,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,2132,CC-3000,eastus2,False,True,gpt-4.1-mini,2025-04-14,dev.patel,Chat Completions,13837,28bfffdd-bb9d-dc31-da1e-b729078ebe4e,200,PrimaryResult,2026-07-09T18:37:22.7774201Z,1644.3712,15969,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,0,62a2cc36-edb8-4520-b7fe-05433a160c32,2982,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,,Chat Completions,17865,0fda6ca4-107a-8bcc-ec20-d2016b88ccd0,200,PrimaryResult,2026-07-09T05:46:57.7443851Z,4047.2309,20847,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,0,62a2cc36-edb8-4520-b7fe-05433a160c32,3271,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,,Chat Completions,2726,8e74b39c-92e3-3940-a32c-5e99fd26a41b,200,PrimaryResult,2026-07-09T10:06:44.8541520Z,1442.3216,5997,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,1827,62a2cc36-edb8-4520-b7fe-05433a160c32,1992,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,17592,08825d14-341b-2c09-18a0-f6c0ab2d2fef,200,PrimaryResult,2026-07-09T06:05:37.1406730Z,5299.2559,21411,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,3371,CC-3000,eastus2,False,True,gpt-4.1,2025-04-14,lee.novak,Chat Completions,13282,79468eae-d3dc-00ee-9203-c5d2351d1137,200,PrimaryResult,2026-07-09T23:41:33.9324443Z,3345.3738,16653,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,jenny.oyelaran,aoai-datascience-dev.openai.azure.com,Platform,4095,jenny.oyelaran,2488,CC-3000,eastus2,False,True,gpt-4.1-mini,2025-04-14,jenny.oyelaran,Chat Completions,21766,0d2dba72-3b06-dd82-7fab-9b071e307f10,200,PrimaryResult,2026-07-09T18:05:08.9677962Z,3981.4142,28349,jenny.oyelaran@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,2559,62a2cc36-edb8-4520-b7fe-05433a160c32,1117,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,2238,3dcc4915-934a-85d9-88cf-ffa2132497ee,200,PrimaryResult,2026-07-09T02:55:55.3648501Z,5572.1938,5914,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,62a2cc36-edb8-4520-b7fe-05433a160c32,aoai-datascience-dev.openai.azure.com,Platform,1408,62a2cc36-edb8-4520-b7fe-05433a160c32,2733,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,14581,e355ce16-55a4-7eab-3354-b4be42c91aaf,200,PrimaryResult,2026-07-09T08:41:01.1541480Z,5013.131,18722,62a2cc36-edb8-4520-b7fe-05433a160c32,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,jenny.oyelaran,aoai-datascience-dev.openai.azure.com,Platform,0,jenny.oyelaran,2440,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,jenny.oyelaran,Chat Completions,8192,992033eb-6a8e-b758-f32d-2812121d87ac,200,PrimaryResult,2026-07-09T18:57:39.1593277Z,4852.309,10632,jenny.oyelaran@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,2161,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,lee.novak,Chat Completions,19569,f8b1f902-e05f-039c-d98e-b024c8132025,200,PrimaryResult,2026-07-09T07:41:22.8239629Z,1619.4125,21730,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,5481,lee.novak,3368,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,lee.novak,Chat Completions,2363,6e020a88-200f-8ed9-b208-641860920068,200,PrimaryResult,2026-07-09T00:35:30.1874771Z,4612.4548,11212,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,1993,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,dev.patel,Chat Completions,5287,c0a85dbd-bf5a-910f-69be-a8c93a24ec19,200,PrimaryResult,2026-07-09T01:15:14.2543349Z,5794.2793,7280,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,261,CC-3000,eastus2,False,False,gpt-4.1,2025-04-14,dev.patel,Chat Completions,27772,ff82bf84-3e86-cc14-e3f2-df80a7bbc612,200,PrimaryResult,2026-07-09T05:18:02.6270157Z,2028.0484,28033,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,lee.novak,aoai-datascience-dev.openai.azure.com,Platform,0,lee.novak,2893,CC-3000,eastus2,False,False,gpt-4.1-mini,2025-04-14,lee.novak,Chat Completions,17186,c7bbbcf8-5def-5cc2-f101-5bfe4d7efc8e,200,PrimaryResult,2026-07-09T11:57:58.4695807Z,3664.8849,20079,lee.novak@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,dev.patel,aoai-datascience-dev.openai.azure.com,Platform,0,dev.patel,1295,CC-3000,eastus2,False,True,gpt-4.1,2025-04-14,dev.patel,Chat Completions,18763,f9d71979-d767-a6da-231b-0c86e97c0ea5,200,PrimaryResult,2026-07-09T22:39:31.5693994Z,3472.6881,20058,dev.patel@contoso.com,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,1725,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,5522,08a43ec0-d619-68aa-7fb8-66b205733d10,200,PrimaryResult,2026-07-09T22:28:41.8612879Z,1888.287,7247,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,3645,7bec6f27-dc94-4d6d-b89a-3969513bc71e,546,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,11343,2f369832-611b-92ab-34aa-babd39757433,200,PrimaryResult,2026-07-09T00:55:24.7453578Z,4350.7304,15534,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,1449,CC-4000,eastus2,True,False,gpt-4.1-mini,2025-04-14,,Chat Completions,23140,9f1c9fd4-d449-0964-b9cd-213b5748218a,500,PrimaryResult,2026-07-09T08:51:48.4633007Z,2923.3604,24589,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,1394,7bec6f27-dc94-4d6d-b89a-3969513bc71e,3186,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,27144,6c8073b7-76a8-1a27-88e6-1f32f01f333c,200,PrimaryResult,2026-07-09T23:59:43.5822081Z,3798.8481,31724,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,1761,CC-4000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,6826,4bbb2e9a-8af5-3d42-c576-7c743ffb9577,200,PrimaryResult,2026-07-09T00:17:51.5603547Z,2313.2045,8587,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2721,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,2765,76751903-719d-722f-2dc4-d065d8fbd542,200,PrimaryResult,2026-07-09T03:19:36.6385308Z,289.1255,5486,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,351,CC-4000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,16784,f40b0779-5064-0ae6-8d2b-b00b9c3e7d79,200,PrimaryResult,2026-07-09T13:03:37.2334575Z,584.7548,17135,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,3337,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,9954,1d4c5eb7-3b90-6c08-0cb1-40eda7ee2f23,200,PrimaryResult,2026-07-09T07:40:11.3464602Z,4317.0772,13291,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2275,CC-4000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,23927,5a742a53-d972-c236-db84-7c06d84d6427,200,PrimaryResult,2026-07-09T01:45:16.5319211Z,3595.5894,26202,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,1161,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,21179,ae5714e8-d29c-0131-d442-60d25f116839,200,PrimaryResult,2026-07-09T16:04:15.4423255Z,2808.9283,22340,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,786,CC-4000,eastus2,True,True,gpt-4.1-mini,2025-04-14,,Chat Completions,10776,266a8b90-ee28-b2f4-4a76-a0ea0b6b9944,500,PrimaryResult,2026-07-09T15:18:39.1522734Z,5943.0352,11562,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2694,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,4981,ff712ff4-c33a-8761-618f-178a266b4b6d,200,PrimaryResult,2026-07-09T06:24:53.1546929Z,4283.0203,7675,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,4991,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2515,CC-4000,eastus2,False,False,gpt-4.1-mini,2025-04-14,,Chat Completions,8859,86423a80-a8c1-2f22-78ea-904d9b6b0992,200,PrimaryResult,2026-07-09T17:46:07.9854283Z,3468.5235,16365,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
AI Gateway,7bec6f27-dc94-4d6d-b89a-3969513bc71e,aoai-mobile-test.openai.azure.com,Retail,0,7bec6f27-dc94-4d6d-b89a-3969513bc71e,998,CC-4000,eastus2,False,True,gpt-4.1-mini,2025-04-14,,Chat Completions,10320,1d8bf69b-f8ef-0017-bf89-444e5097ce46,200,PrimaryResult,2026-07-09T07:51:49.7072764Z,4560.2222,11318,7bec6f27-dc94-4d6d-b89a-3969513bc71e,2026-09-04T18:00:00Z,AI-FinOps-MOCK,loganalytics.ApimAiGateway_CL,2026-07-09,batch-2026-09-04,MOCK
